cocktail_id,cocktail_name,num_ingredients,ingredients,alcoholic,sugary_score,acidic,caffiene,category,glass,instructions,image_url,price
12696,Lassi - Sweet,5,"Yoghurt, Water, Sugar, Salt, Lemon juice",False,1,True,False,Other / Unknown,Highball glass,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,11.1
12752,Lemon Shot,5,"Galliano, Absolut Citron, Lemon, Sugar, 151 proof rum",True,1,True,False,Shot,Shot glass,"Mix Galliano and Absolut Citron in a shot glass, lay lemon wedge sprinkled with sugar over glass and pour a rum over wedge and glass. light rum with a lighter and let burn for a second. Do shot quickly and suck on lemon. If it is done correctly, this will taste like a shot of sweet lemonade.",https://www.thecocktaildb.com/images/media/drink/mx31hv1487602979.jpg,16.22
15427,Grand Blue,4,"Malibu rum, Peach schnapps, Blue Curacao, Sweet and sour",True,1,False,False,Ordinary Drink,Old-fashioned glass,Serve in an old fashioned glass.,https://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,12.43
15086,Limona Corona,2,"Corona, Bacardi Limon",True,0,False,False,Beer,Beer Glass,"Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.",https://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,10.01
178366,Gin Lemon,4,"Gin, Lemon Juice, Lemon Peel, Ice",True,0,True,False,Cocktail,Highball glass,"For the preparation of the gin lemon you will not need the shaker. Fill the tumbler with ice, pour the gin and lemonade over it. Gently mix and decorate with a slice of lemon. Those who prefer can also add a few mint leaves. Your gin lemon is ready to be served.",https://www.thecocktaildb.com/images/media/drink/6gdohq1681212476.jpg,13.08
15997,GG,3,"Galliano, Ginger ale, Ice",False,1,False,False,Ordinary Drink,Collins Glass,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,https://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,12.24
11005,Dry Martini,3,"Gin, Dry Vermouth, Olive",True,1,False,False,Cocktail,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",https://www.thecocktaildb.com/images/media/drink/6ck9yi1589574317.jpg,11.18
17268,Blue Hurricane,6,"Rum, Dark Rum, Passoa, Blue Curacao, Sweet and Sour, Ice",True,0,False,False,Cocktail,Highball glass,"If each part is 1/2 oz then use about 2.5 cups of ice.

Blend it all together. 
Drink it with a big straw if you have one.

",https://www.thecocktaildb.com/images/media/drink/nwx02s1515795822.jpg,13.05
17267,Bahama Mama,7,"Rum, Dark Rum, Banana liqueur, Grenadine, Pineapple Juice, Orange Juice, Sweet and Sour",True,2,True,False,Cocktail,Highball glass,"Add 2 parts club soda or more or less to taste.

Mix it all together and pour over a bunch of ice. Drink with a straw.",https://www.thecocktaildb.com/images/media/drink/tyb4a41515793339.jpg,14.79
14610,ACID,2,"151 proof rum, Wild Turkey",True,0,False,False,Shot,Shot glass,Poor in the 151 first followed by the 101 served with a Coke or Dr Pepper chaser.,https://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,10.74
